dept_name,state,lat,lng
Pennsylvania State Constable - Allegheny County,PA,40.442788,-79.9992668
Murray County Sheriff's Office,GA,34.7809769,-84.78678900000001
Gracey Police Department,KY,36.8704363,-87.48568519999999
South Bethlehem Borough Police Department,PA,41.0012875,-79.3342997
Harrisburg Police Bureau,PA,40.2600313,-76.8835265
Carlin Police Department,NV,40.712595,-116.106483
Eureka County Sheriff's Office,NV,39.5150456,-115.96191
Tipton County Sheriff's Office,TN,35.4647473,-89.8974716
Wyoming Department of Corrections,WY,42.7678192,-104.4670843
Pauls Valley Police Department,OK,34.7377752,-97.222529
Burlington City Police Department,NJ,40.0744367,-74.8560866
Sullivan County Sheriff's Department,TN,36.5364103,-82.3220427
Steubenville Police Department,OH,40.35877139999999,-80.6144356
Park City Police Department,UT,40.6634579,-111.5119461
Hope Police Department,AR,33.663746,-93.59867589999999
Hughes County Sheriff's Office,OK,35.0840981,-96.3999927
Brighton Police Department,CO,39.973214,-104.782349
Kay County Sheriff's Office,OK,36.8679703,-97.0695444
Barber County Sheriff's Office,KS,37.2795059,-98.5791032
Terre Haute Police Department,IN,39.4673084,-87.3988414
Kent Police Department,WA,47.3801072,-122.2368586
Villa Rica Police Department,GA,33.7317299,-84.9183627
Duluth Police Department,MN,46.8179607,-92.12944379999999
Latonia Police Department,KY,39.0672432,-84.5062422
Suffolk Police Department,VA,36.7300763,-76.59010289999999
Coconino County Sheriff's Department,AZ,35.1873367,-111.6411993
Niagara Falls Police Department,NY,43.1061492,-79.0526168
Ellis County Constable's Office - Precinct 4,TX,32.4940418,-96.9947696
Methuen Police Department,MA,42.73074889999999,-71.1913594
Haleyville Police Department,AL,34.227263,-87.62329179999999
South Carolina Department of Natural Resources,SC,33.999011,-81.03369699999999
Barnesville Police Department,GA,33.0562783,-84.15573429999999
"Montana Department of Fish, Wildlife and Parks",MT,46.858522,-114.058983
Fairbanks Police Department,AK,64.8391905,-147.7210549
Michigan Department of Natural Resources,MI,44.7436903,-85.185552
Okmulgee Police Department,OK,35.6221593,-95.971007
Weber County Sheriff's Department,UT,41.2416579,-111.9948059
Alachua County Sheriff's Office,FL,29.6422356,-82.2907377
Cranston Police Department,RI,41.802514,-71.442426
Higbee Police Department,MO,39.3043526,-92.50971520000002
Mayes County Sheriff's Office,OK,36.3090254,-95.3155285
Cimarron County Sheriff's Office,OK,36.72946700000001,-102.513241
Trinidad Police Department,CO,37.1825917,-104.4848638
Laurens Police Department,SC,34.4982233,-82.0162622
Lamar County Constable's Office - Precinct 1,TX,33.673057,-95.53280699999999
Cordele Police Department,GA,31.924204,-83.78104619999999
South Omaha Police Department,NE,41.229031,-95.94943699999999
Leon County Sheriff's Office,FL,30.4392642,-84.33525089999999
McIntosh County Sheriff's Office,OK,35.3025804,-95.5908587
Grady County Sheriff's Office,OK,35.0538739,-97.9352637
Pasco County Sheriff's Office,FL,28.2672208,-82.67111709999999
Hodgkins Police Department,IL,41.7827571,-87.85672210000001
Kentucky and Indiana Bridge and Railroad Police Department,KY,38.2784497,-85.8219596
Latimer County Constable's Office,OK,34.9196347,-95.3100892
Okemah Police Department,OK,35.43175370000001,-96.30627729999999
Kiefer Police Department,OK,35.943507,-96.06373029999999
Clarksdale Police Department,MS,34.201019,-90.5754789
Brazoria County Sheriff's Office,TX,29.2434493,-95.4090421
Haileyville Police Department,OK,34.8545023,-95.57973799999999
Tulsa County Sheriff's Office,OK,36.1542628,-95.9959059
Darke County Sheriff's Office,OH,40.0673222,-84.628514
Rosebud Police Department,TX,31.07366,-96.977935
West Chester Borough Police Department,PA,39.9636999,-75.59884740000001
San Patricio County Sheriff's Office,TX,28.0392935,-97.5100976
Davisboro Police Department,GA,32.9787865,-82.6082454
Scotland Neck Police Department,NC,36.1299062,-77.42122239999999
Bridgeport Police Department,CT,41.1817543,-73.1926805
Santa Clara Police Department,CA,37.3538172,-121.9386682
Carlstadt Police Department,NJ,40.8297874,-74.0945852
Vernon Parish Sheriff's Office,LA,31.1324523,-93.2644971
Rayville Police Department,LA,32.4778058,-91.75879139999999
Irwin County Sheriff's Office,GA,31.5909757,-83.2501484
Wadesboro Police Department,NC,34.9642464,-80.0785089
Monroe County Sheriff's Department,MI,41.9137031,-83.39755009999999
Marion City Police Department,OH,40.5881859,-83.1328365
Spring Hope Police Department,NC,35.9449492,-78.11111749999999
Throckmorton County Sheriff's Department,TX,33.17928029999999,-99.17795439999999
Marion County Sheriff's Office,FL,29.1921655,-82.1747017
Atoka County Sheriff's Office,OK,34.38489180000001,-96.1269741
Montezuma Police Department,GA,32.296087,-84.031751
Madill Police Department,OK,34.0921111,-96.770664
Anadarko Police Department,OK,35.0764895,-98.2434651
Macomb County Sheriff's Office,MI,42.6171939,-82.8888916
Wichita County Sheriff's Department,TX,33.9124899,-98.4951399
Westmoreland County Sheriff's Office,PA,40.3028744,-79.5451689
Whatcom County Courts,WA,48.7543307,-122.4802736
Cass County Sheriff's Office,MN,47.101128,-94.579196
Etowah County Sheriff's Office,AL,34.0165673,-86.0123892
Oklahoma Department of Wildlife Conservation,OK,35.487765,-97.504302
Murfreesboro Police Department,TN,35.8437524,-86.3921321
Providence Police Department,RI,41.81993180000001,-71.4201867
Superior Police Department,WI,46.72156649999999,-92.09706609999999
Okfuskee County Sheriff's Office,OK,35.4331698,-96.3038959
Emanuel County Sheriff's Office,GA,32.5964346,-82.3329746
Paragould Police Department,AR,36.0564922,-90.48895060000001
Roswell Police Department,NM,33.3939182,-104.5241951
Harris County Constable's Office,TX,30.0118793,-95.51151980000002
Anniston Police Department,AL,33.660843,-85.8326556
Rocky Ford Police Department,CO,38.0528185,-103.7216882
Chelan County Sheriff's Office,WA,47.422588,-120.316734
Greenlee County Sheriff's Office,AZ,33.0379035,-109.2968244
Bosque County Constable's Office - Precinct 5,TX,31.9260918,-97.6516823
Atascosa County Sheriff's Department,TX,28.9172319,-98.54412459999999
Maryville Police Department,TN,35.7516603,-83.97455769999999
Desha County Sheriff's Office,AR,33.6092537,-91.20250209999999
Kampsville Police Department,IL,39.1581,-90.6241
Whitesburg Police Department,KY,37.1173033,-82.823927
Sweet Grass County Sheriff's Department,MT,45.834165,-109.957115
Luna County Sheriff's Department,NM,32.2610731,-107.7561956
Asbury Park Police Department,NJ,40.2168149,-74.013682
Rosebud County Sheriff's Office,MT,46.26617539999999,-106.6735144
Alabama City Police Department,AL,32.4681383,-85.00124009999999
Nebraska Department of Correctional Services,NE,40.7834845,-96.73195849999999
Grays Harbor County Sheriff's Office,WA,46.9821472,-123.601761
Long Beach Police Department,CA,33.7688208,-118.1972312
Cecil County Sheriff's Office,MD,39.6025319,-75.787607
Topeka Police Department,KS,39.0549816,-95.6704793
Cokeville Police Department,WY,42.0852913,-110.9570051
Wooster Police Department,OH,40.7994524,-81.9424698
Midvale Police Department,UT,40.6073874,-111.9109481
Brownsville Police Department,TX,25.9080173,-97.4981035
Gonzales County Constable's Office - Precinct 7,TX,29.694217,-97.29867899999999
Tekoa Police Department,WA,47.211106,-117.146207
Raeford Police Department,NC,34.9813057,-79.22448279999999
Lansford Borough Police Department,PA,40.8320697,-75.8846624
Winters Police Department,CA,38.5216752,-121.9827681
Tuscaloosa Police Department,AL,33.1727558,-87.55596299999999
DeSoto County Sheriff's Department,MS,34.82125080000001,-89.9947409
Wood River Police Department,IL,38.8624535,-90.0979172
Riverside Police Department,CA,33.9780589,-117.3749124
Penobscot County Sheriff's Department,ME,44.8019649,-68.77321409999999
California Department of Fish and Wildlife,CA,38.6463046,-121.5010626
Jewett City Police Department,CT,41.6030275,-71.98258299999999
Monessen City Police Department,PA,40.1608856,-79.88205669999999
Pontiac Police Department,MI,42.6372363,-83.2876114
Dooly County Sheriff's Office,GA,32.1924649,-83.7534352
East Point Police Department,GA,33.680621,-84.4421251
Durham Police Department,NC,35.9966038,-78.9092438
Americus Police Department,GA,32.0712199,-84.23273689999999
Martin Police Department,TN,36.342386,-88.84992799999999
Yuba County Sheriff's Department,CA,39.1409093,-121.5866095
Allendale Police Department,SC,33.0049353,-81.31721300000001
Guthrie Police Department,OK,35.8782771,-97.4278602
Burnside Police Department,KY,36.990019,-84.601333
Baylor County Sheriff's Office,TX,33.5872164,-99.2610347
Brazos County Convict Camp,TX,30.677942,-96.360922
Santa Paula Police Department,CA,34.351716,-119.0591632
St. Charles Police Department,MO,38.7759162,-90.52872479999999
Hazard Police Department,KY,37.251168,-83.195278
Gervais Police Department,OR,45.1084545,-122.8976409
Oklahoma Department of Corrections,OK,35.4988276,-97.5348119
Pecos Police Department,TX,31.3985149,-103.5115661
Pontotoc County Sheriff's Office,OK,34.7721484,-96.67895790000001
Nashwauk Police Department,MN,47.39861920000001,-93.0771994
Rocklin Police Department,CA,38.7885275,-121.2331666
Dania Police Department,FL,26.0653505,-80.18300470000001
Broxton Police Department,GA,31.6246403,-82.8869265
East Cleveland Police Department,OH,41.5300114,-81.582059
Stanly County Sheriff's Office,NC,35.3487958,-80.19748369999999
Sheridan County Sheriff's Department,WY,44.8158569,-106.9569938
El Campo Police Department,TX,29.1944646,-96.2938946
Berea Police Department,KY,37.5694793,-84.2951345
Humphreys County Sheriff's Office,TN,36.0824786,-87.7961184
Glasgow Police Department,KY,37.0112013,-85.924464
Utah Division of Wildlife Resources,UT,41.1691052,-111.9676299
Spartanburg County Detention Facility,SC,34.972917,-81.9634179
Burbank Police Department,CA,34.1833214,-118.3088733
Webster County Sheriff's Office,MO,37.3386043,-92.90685669999999
Pryor Police Department,OK,36.3028995,-95.32065870000001
Live Oak County Sheriff's Department,TX,28.3356427,-98.10915469999999
Nolan County Sheriff's Department,TX,32.4572295,-100.4640752
Lassen County Sheriff's Department,CA,40.4254949,-120.648905
Palisades Interstate Park Police Department - New Jersey Section,NJ,40.9528972,-73.92020649999999
Lincoln Park District Police Department,IL,41.9031413,-87.643598
Wichita Police Department,KS,37.6493422,-97.3364137
Rock Springs Police Department,WY,41.624218,-109.2313598
Ronceverte Police Department,WV,37.7489126,-80.4657033
Weymouth Police Department,MA,42.20099829999999,-70.9506695
Wirt County Sheriff's Office,WV,39.0634851,-81.39486769999999
Gassaway Police Department,WV,38.6596715,-80.7679092
Dewey Police Department,OK,36.799546,-95.93654699999999
St. Lucie County Sheriff's Office,FL,27.3753507,-80.37296669999999
Dickson City Police Department,PA,41.462499,-75.6161606
Jamestown Police Department,NY,42.0961665,-79.23810069999999
Loveland Police Department,CO,40.4008617,-105.0666097
Mississippi County Sheriff's Office,AR,35.7766096,-89.96426199999999
Hopkins County Sheriff's Office,TX,33.1395342,-95.5993067
Gretna Police Department,LA,29.9177146,-90.0585905
North Carolina Department of Public Safety - Division of Prisons,NC,35.7795998,-78.65413
Prince Edward County Sheriff's Office,VA,37.301557,-78.39212119999999
Duquesne Police Department,PA,40.3723381,-79.8469799
Altoona Police Department,PA,40.5138738,-78.40556579999999
Colquitt Police Department,GA,31.1728775,-84.7384357
McKeesport Police Department,PA,40.35160930000001,-79.8664287
New York City Board of Water Supply Police,NY,40.73481330000001,-73.8644928
Barron County Sheriff's Department,WI,45.4102989,-91.8508289
Halifax County Sheriff's Office,NC,36.3204986,-77.589035
Lebanon Police Department,TN,36.1988626,-86.28413549999999
St. Charles County Sheriff's Department,MO,38.8221622,-90.6666469
Chickasaw County Sheriff's Department,IA,43.0607438,-92.315551
Winn Parish Sheriff's Office,LA,31.9262121,-92.6391024
Laramie County Sheriff's Department,WY,41.1353892,-104.8190138
Massillon Police Department,OH,40.7960038,-81.5206377
Norwalk Police Department,OH,41.2435737,-82.61525160000001
Hamilton Police Department,OH,39.397702,-84.56584959999999
St. Landry Parish Sheriff's Office,LA,30.5340608,-92.0844201
Comal County Sheriff's Office,TX,29.68048469999999,-98.1512006
Houston Borough Police Department,PA,40.2493878,-80.2111199
Shaker Heights Police Department,OH,41.467925,-81.564455
Colton Police Department,CA,34.0715488,-117.322409
Fort Morgan Police Department,CO,40.2521341,-103.7876379
East Hartford Police Department,CT,41.7802782,-72.61199479999999
Osseo Police Department,MN,45.1207731,-93.4033726
North Platte Police Department,NE,41.1275532,-100.7632553
Snohomish County Sheriff's Office,WA,47.8626028,-121.8137745
Cumberland County Sheriff's Office,NC,35.0504391,-78.8769171
Vermillion County Sheriff's Office,IN,39.8539243,-87.40893919999999
Poughkeepsie City Police Department,NY,41.7065399,-73.9288751
McCurtain County Sheriff's Office,OK,33.8971354,-94.8287745
Salina Police Department,KS,38.844752,-97.614819
Troup County Sheriff's Office,GA,32.9885564,-85.00603799999999
Weeksbury Police Department,KY,37.3346708,-82.7208035
Nueces County Constable's Office - Precinct 1,TX,27.7952082,-97.40018789999999
Killeen Police Department,TX,31.0374973,-97.71996019999999
Lehighton Borough Police Department,PA,40.8333015,-75.7122536
Midland Borough Police Department,PA,40.6350577,-80.45076639999999
St. Joseph Police Department,MO,39.7693553,-94.8539041
Mineral County Sheriff's Office,WV,39.4398913,-78.9733291
Binghamton Police Department,NY,42.096373,-75.9120373
Oakland County Sheriff's Office,MI,42.6555612,-83.32676219999999
Memphis Juvenile Court,TN,35.145432,-90.039311
Love County Sheriff's Office,OK,33.9365866,-97.1211929
Rockdale County Sheriff's Office,GA,33.6866114,-84.057405
Seward Police Department,AK,60.10322569999999,-149.43927
Rockford Police Department,IL,42.2719061,-89.097456
Cape Girardeau Police Department,MO,37.3030887,-89.52687019999999
Campbell County Sheriff's Office,KY,39.08613140000001,-84.48808919999999
Munhall Borough Police Department,PA,40.3989403,-79.9045596
Multnomah County Sheriff's Office,OR,45.5398101,-122.3891008
Manistique Department of Public Safety,MI,45.9641404,-86.2439163
Lorena Police Department,TX,31.3865782,-97.21589589999999
Akron Police Department,OH,41.0791448,-81.5182512
El Paso City Tax Collector's Office,TX,31.893281,-106.437798
Shickshinny Borough Police Department,PA,41.1537935,-76.1517029
Sapulpa Police Department,OK,35.9996002,-96.1073141
Kingston Police Department,NY,41.92097589999999,-73.98555429999999
Quinton Police Department,OK,35.1224563,-95.3709677
North Dakota Attorney General's Office,ND,46.8206977,-100.7827515
Pelham Manor Police Department,NY,40.8905123,-73.8043212
Churchill County Sheriff's Office,NV,39.4759235,-118.7773929
Cooter Police Department,MO,36.0470772,-89.8115897
Virginia Department of Prohibition Enforcement,VA,37.537535,-77.4332901
West Wyoming Borough Police Department,PA,41.3193482,-75.84570900000001
Freestone County Constable's Office - Precinct 1,TX,31.72287699999999,-96.1579299
Fresno County Constable's Office - Fresno Judicial District,CA,36.7351739,-119.7869448
Beaver Falls Police Department,PA,40.7573357,-80.33296
Chatham County Police Department,GA,32.05872720000001,-81.1651344
Boonton Police Department,NJ,40.9019339,-74.40690529999999
Boaz Police Department,AL,34.1957247,-86.1650002
Exeter Borough Police Department,PA,41.32438,-75.824934
Pueblo County Sheriff's Office,CO,38.2755579,-104.6105986
Portageville Police Department,MO,36.4249853,-89.7003481
Racine Police Department,WI,42.7249499,-87.78960339999999
Cape Charles Police Department,VA,37.2671681,-76.0151155
Rock Island County Sheriff's Department,IL,41.5091135,-90.580835
Four Oaks Police Department,NC,35.4683157,-78.3843972
Palmer Police Department,MA,42.1855238,-72.3464158
Barton County Sheriff's Department,MO,37.4946951,-94.27881219999999
DeKalb County Police Department,GA,33.8408755,-84.24580979999999
Kenosha Police Department,WI,42.5855324,-87.82424089999999
Ben Hill County Sheriff's Office,GA,31.6956179,-83.2575464
Johnston County Sheriff's Office,NC,35.5108813,-78.34676979999999
Lafayette County Sheriff's Department,MO,39.1849093,-93.8824975
Green County Sheriff's Office,WI,42.6071606,-89.6239348
Tempe Police Department,AZ,33.4259087,-111.9375633
Newport News Police Department,VA,37.029868,-76.44972539999999
Kingsport Police Department,TN,36.5475235,-82.5619354
Blue Island Police Department,IL,41.6557316,-87.6819203
Willoughby Police Department,OH,41.6276239,-81.4245653
Cullman County Sheriff's Department,AL,34.1512197,-86.8306638
Sioux City Police Department,IA,42.4966166,-96.4068432
Vanderburgh County Sheriff's Department,IN,38.0116379,-87.5426332
North Tonawanda Police Department,NY,43.029534,-78.86997869999999
Richmond County Police Department,GA,33.46490000000001,-81.9602645
Harmon County Sheriff's Office,OK,34.6827959,-99.91863889999999
Wyoming Department of Game and Fish,WY,41.1684207,-104.8423146
Sherburne County Sheriff's Department,MN,45.3046858,-93.62063880000001
San Angelo Police Department,TX,31.463747,-100.430356
Lewis County Sheriff's Office,WA,46.6612794,-122.9695173
Hartford Police Department,CT,41.772272,-72.6786588
Brockton Police Department,MA,42.0848045,-71.0161847
Ward County Sheriff's Department,ND,48.233006,-101.288087
Imperial County Sheriff's Office,CA,32.748142,-115.5633859
Plano Police Department,TX,33.0183457,-96.70266319999999
Boulder Police Department,CO,40.0174471,-105.2507023
Wilkinson County Sheriff's Office,GA,32.8097886,-83.1734924
Beaverhead County Sheriff's Department,MT,45.2158145,-112.6348157
Berwyn Police Department,IL,41.83639609999999,-87.7853154
Battle Creek City Police Department,MI,42.3170829,-85.17895940000001
Racine County Sheriff's Department,WI,42.7254738,-87.7831417
Orleans Parish Sheriff's Office,LA,29.9592075,-90.0940328
Bel Air Police Department,MD,39.5388017,-76.3480458
Mamaroneck Village Police Department,NY,40.9491185,-73.73482709999999
West Tampa Police Department,FL,27.9732819,-82.50743990000001
Walker County Sheriff's Office,AL,33.8306818,-87.27636559999999
Tama County Sheriff's Office,IA,41.996275,-92.5793739
Nobles County Sheriff's Office,MN,43.6489943,-95.59342830000001
Waycross Police Department,GA,31.2167578,-82.35929200000001
Honea Path Police Department,SC,34.4473429,-82.39302599999999
Clayton Police Department,MO,38.64955200000001,-90.341026
Ridgefield Park Police Department,NJ,40.8581517,-74.02526600000002
Cleveland Heights Police Department,OH,41.5194375,-81.5538941
Dunkirk Police Department,NY,42.4834594,-79.33402
Elmhurst Police Department,IL,41.9001716,-87.9387503
Pushmataha County Sheriff's Office,OK,34.2303745,-95.6203093
Saluda County Sheriff's Office,SC,33.9904141,-81.7337782
Big Stone Gap Police Department,VA,36.8625647,-82.7713837
Bayonne Police Department,NJ,40.6684118,-74.11685709999999
Sour Lake Police Department,TX,30.140224,-94.412138
Worth County Sheriff's Office,GA,31.5279487,-83.83604000000001
Macon Police Department,GA,32.837156,-83.63049699999999
Fresno County District Attorney's Office,CA,36.7351739,-119.7869448
Jeannette City Police Department,PA,40.326446,-79.6157829
Millville Police Department,NJ,39.3945315,-75.0384002
Osage County Sheriff's Office,OK,36.644504,-96.31724659999999
Winnemucca Police Department,NV,40.97770209999999,-117.7285864
Lawtey Police Department,FL,30.044929,-82.0736565
Fountain Police Department,CO,38.6850042,-104.7042718
Thomasville Police Department,NC,35.8843623,-80.083314
Michigan City Police Department,IN,41.7117001,-86.8837298
Etna Borough Police Department,PA,40.4996732,-79.9440481
Cheviot Police Department,OH,39.1569829,-84.6128186
Oneida County Sheriff's Office,NY,43.1559399,-75.3767285
Lynch Police Department,KY,36.9749624,-82.9928061
Natick Police Department,MA,42.284639,-71.3450901
Eau Claire Police Department,WI,44.8083388,-91.5031092
Lewiston Police Department,ID,46.417735,-117.0166469
Columbia Police Department,SC,34.0030205,-81.0403985
Ventura County Sheriff's Office,CA,34.2676089,-119.2104203
Paintsville Police Department,KY,37.8135904,-82.806951
Palm Beach County Sheriff's Office,FL,26.6713272,-80.09234699999999
Scotch Plains Police Department,NJ,40.6500189,-74.3980333
Culver City Police Department,CA,34.0207705,-118.3951055
Lackawanna County Sheriff's Office,PA,41.4081133,-75.6622892
Kent County Sheriff's Office,MI,42.9755604,-85.6313259
Magnolia Park Police Department,TX,30.2141854,-95.74542729999999
Maryland State Police,MD,38.8403326,-76.8736725
Atlanta Municipal Court,GA,33.7474802,-84.3934082
Du Quoin Police Department,IL,38.0103634,-89.2329591
Flint Police Department,MI,43.01195380000001,-83.6849725
Clinch County Sheriff's Office,GA,31.0373886,-82.74875449999999
Fairmount Park Police Department,PA,39.9881142,-75.1971204
Monte Vista Police Department,CO,37.5811696,-106.1595192
Long Branch Police Department,NJ,40.3032147,-73.9934407
Woodbury County Sheriff's Department,IA,42.4980915,-96.4060025
Dormont Borough Police Department,PA,40.3945763,-80.03727529999999
Winthrop Harbor Police Department,IL,42.479408,-87.8240419
Polk County Sheriff's Office,FL,28.0166344,-81.8117238
West Hoboken Police Department,NJ,40.7377183,-74.0300292
Rushville Police Department,IN,39.6245486,-85.44665049999999
Albemarle County Sheriff's Office,VA,38.0323422,-78.4773714
Allen Parish Sheriff's Department,LA,30.623269,-92.782666
Holyoke Police Department,MA,42.2038084,-72.6085119
Glenolden Borough Police Department,PA,39.8990684,-75.28825239999999
Milton Police Department,MA,42.2523843,-71.0792115
Linn County Sheriff's Office,OR,44.6298136,-123.0969482
Farrell City Police Department,PA,41.2121765,-80.5022743
Richmond Heights Police Department,MO,38.62796,-90.318924
Brooke County Sheriff's Department,WV,40.269445,-80.6140999
Neville Township Police Department,PA,40.5171126,-80.1639541
Clark County Sheriff's Department,WA,45.6303872,-122.6786306
Alleghany County Sheriff's Office,VA,37.79253430000001,-79.9955229
Bonner Springs Police Department,KS,39.0587473,-94.88509599999999
Raleigh Police Department,NC,35.8449586,-78.6022691
Seminole County Sheriff's Office,FL,28.7480015,-81.2946439
International Falls Police Department,MN,48.601144,-93.41065599999999
Sioux Falls Police Department,SD,43.554205,-96.7300808
Alabama Department of Conservation and Natural Resources - Wildlife and Freshwater Fisheries,AL,32.3785132,-86.29922739999999
Millard County Sheriff's Office,UT,38.9832843,-112.3237484
Cook County Highway Police,IL,41.8741137,-87.825734
Delaware State Police,DE,39.0913347,-75.4977147
Fairfield Township Police Department,OH,39.3937208,-84.5169727
Watervliet Police Department,NY,42.7254934,-73.7002929
Miamisburg Police Department,OH,39.64230209999999,-84.2871009
Connecticut State Police,CT,41.5691983,-72.7275449
Menifee County Sheriff's Office,KY,37.9222306,-83.5698354
Xenia Police Department,OH,39.6864144,-83.929236
Wilson County Sheriff's Department,TN,36.2130124,-86.289845
Mingo Junction Police Department,OH,40.3220107,-80.60628299999999
University of Kentucky Police Department,KY,38.0306511,-84.5039697
Webster Groves Police Department,MO,38.592124,-90.356483
Columbia Borough Police Department,PA,40.0319028,-76.50215349999999
Tonawanda Town Police Department,NY,42.980419,-78.866455
St. Bernard Parish Sheriff's Office,LA,29.9414174,-89.97380009999999
Scottsbluff Police Department,NE,41.8647433,-103.6651497
Keith County Sheriff's Office,NE,41.1283442,-101.71978
Marinette County Sheriff's Office,WI,45.069772,-87.6362643
Palm Beach Police Department,FL,26.7035518,-80.0359996
Homestead Police Department,FL,25.4521908,-80.4315591
Roff Police Department,OK,34.6273531,-96.84067379999999
Scarsdale Police Department,NY,41.0051908,-73.7848568
Wisconsin Department of Natural Resources,WI,43.06110590000001,-87.91277319999999
Princeville Police Department,NC,35.888886,-77.530197
Ridley Township Police Department,PA,39.8862899,-75.3293279
Emmet County Sheriff's Department,MI,45.3750365,-84.952963
San Bruno Police Department,CA,37.6380654,-122.4167803
Muncie Police Department,IN,40.1957736,-85.3870147
Kentucky Department of Corrections,KY,38.1974157,-84.8612337
Dora Police Department,AL,33.7385304,-87.07908839999999
Knox County Detention Center,KY,36.8665567,-83.89011959999999
Hazlehurst Police Department,GA,31.8610541,-82.6024159
Lorain Police Department,OH,41.4685695,-82.1792684
Bethlehem Police Department,PA,40.6184615,-75.37791469999999
Newport Township Police Department,PA,41.1740304,-76.0355696
Colorado Department of Law Enforcement,CO,38.8240579,-104.8213401
White County Sheriff's Department,TN,35.92747749999999,-85.47488349999999
Roane County Constable's Office,TN,35.8726247,-84.51404769999999
West Palm Beach Police Department,FL,26.7140143,-80.0575282
Leesburg Police Department,FL,28.80966699999999,-81.87468199999999
Trimble County Sheriff's Office,KY,38.5933779,-85.31734589999999
East Baton Rouge Parish Sheriff's Office,LA,30.5286374,-91.1569908
Gordon County Police Department,GA,34.5036395,-84.9515101
Libby Police Department,MT,48.3901931,-115.5526012
Marlboro County Sheriff's Office,SC,34.6071802,-79.6698193
Bonneville County Sheriff's Office,ID,43.4951326,-112.0411734
Stowe Township Police Department,PA,40.47060949999999,-80.07142640000001
Hutchinson Police Department,KS,38.0538264,-97.9367501
Delaware County Sheriff's Office,OH,40.3036653,-83.0678068
San Jose Police Department,CA,37.3492968,-121.9056049
Hortonville Police Department,WI,44.341735,-88.63391329999999
Maine State Police,ME,44.8046004,-68.8115171
Jackson Parish Sheriff's Department,LA,32.2397432,-92.71720719999999
Harlan County Police Department,KY,36.8466549,-83.3212258
Patchogue Police Department,NY,40.7684241,-73.0256308
Mulberry Police Department,AR,35.4973228,-94.05208739999999
Dallas County Constable's Office - Precinct 3,TX,32.7423993,-96.8226472
Burns Police Department,OR,43.5838597,-119.054465
West Newton Borough Police Department,PA,40.209749,-79.7681999
Elmwood Park Police Department,IL,41.9236576,-87.8121718
Edison Police Department,NJ,40.5273427,-74.3937286
Delta County Sheriff's Office,CO,38.739631,-108.0721593
Taunton Police Department,MA,41.9009271,-71.0893413
Hart County Board of Commissioners,GA,34.3646141,-82.9364452
Perkins County Sheriff's Office,NE,40.840957,-101.726466
Arlington Heights Police Department,IL,42.0812974,-87.97895840000001
Westport Police Department,CT,41.1399318,-73.3601554
Virginia Department of Game and Inland Fisheries,VA,37.6276752,-77.4665859
Beaufort County Sheriff's Department,SC,32.4365161,-80.68647039999999
Phoenix Police Department,AZ,33.4485868,-112.0820005
Oxford Village Police Department,MI,42.8241764,-83.2667756
Maryland Division of Correction,MD,39.3578426,-76.7077131
Taylor County Constable's Office,TX,32.445822,-99.7320618
Beverly Hills Police Department,CA,34.0736653,-118.4000113
Gates County Sheriff's Office,NC,36.4034865,-76.75329599999999
McClain County Sheriff's Office,OK,35.0132124,-97.3618061
Fredericksburg Police Department,VA,38.3034185,-77.4890439
Emmetsburg Police Department,IA,43.1101519,-94.6747817
Rhode Island State Police,RI,41.83151,-71.6064339
Baltimore City Park Police Department,MD,39.34302170000001,-76.6523636
Lott Police Department,TX,31.2051448,-97.0351834
Poor Fork Police Department,KY,36.9748661,-82.9928376
Edmonson County Sheriff's Office,KY,37.1931969,-86.2673635
Macoupin County Sheriff's Department,IL,39.2780495,-89.8797427
Traer Police Department,IA,41.9627392,-92.576753
Fayette County Police Department,GA,33.444844,-84.45208670000001
Coconut Grove Police Department,FL,25.7272145,-80.2576372
Eatonville Police Department,WA,46.8671202,-122.2683557
Wagener Police Department,SC,33.6508708,-81.3619583
Toluca Police Department,IL,41.0012526,-89.13422390000001
Nassau County Police Department,NY,40.68741079999999,-73.70433729999999
Westchester County Parkway Police Department,NY,41.1083221,-73.8071502
Vinton County Sheriff's Office,OH,39.2464076,-82.4788266
Miller County Sheriff's Department,AR,33.4010759,-94.0223735
Millburn Township Police Department,NJ,40.7241149,-74.3115887
Butts County Police Department,GA,33.2945963,-83.9463921
Lewistown Police Department,MT,47.0642712,-109.4245802
Forest Park Police Department,IL,41.8769892,-87.8149717
Dale Police Department,IN,38.1689415,-86.98999660000001
Rowland Police Department,NC,34.5380016,-79.2939801
Hollywood Police Department,FL,26.0102175,-80.17478349999999
Anson County Sheriff's Office,NC,34.9670359,-80.0758069
San Gabriel Police Department,CA,34.0948315,-118.0996484
Hapeville Police Department,GA,33.6559849,-84.4126347
Elkhorn City Police Department,KY,37.3038464,-82.3485846
Teaneck Police Department,NJ,40.8867381,-74.0068304
New Hanover County Sheriff's Office,NC,34.3271684,-77.895743
Rankin Borough Police Department,PA,40.4128033,-79.8803322
Anderson County Sheriff's Office,SC,34.5352092,-82.6850334
Indiana Department of Conservation,IN,39.767815,-86.166461
Welch Police Department,WV,37.43374,-81.58233090000002
Parma Police Department,OH,41.3813272,-81.72493519999999
Tyngsborough Police Department,MA,42.6696582,-71.4204524
Weakley County Sheriff's Department,TN,36.273485,-88.6884
